ISOTime,Overflow
16/02/2016 00:00:00,  1.09
17/02/2016 00:00:00,  1.07
18/02/2016 00:00:00,  1.06
19/02/2016 00:00:00,  0.98
20/02/2016 00:00:00,  0.96
21/02/2016 00:00:00,  0.96
22/02/2016 00:00:00,  0.90
23/02/2016 00:00:00,  0.83
24/02/2016 00:00:00,  0.86
25/02/2016 00:00:00,  0.85
26/02/2016 00:00:00,  0.78
27/02/2016 00:00:00,  0.71
28/02/2016 00:00:00,  0.67
29/02/2016 00:00:00,  0.62
01/03/2016 00:00:00,  0.56
02/03/2016 00:00:00,  0.52
03/03/2016 00:00:00,  0.46
04/03/2016 00:00:00,  0.49
05/03/2016 00:00:00,  0.45
06/03/2016 00:00:00,  0.40
07/03/2016 00:00:00,  0.37
08/03/2016 00:00:00,  0.56
09/03/2016 00:00:00,  0.52
10/03/2016 00:00:00,  0.47
11/03/2016 00:00:00,  0.43
12/03/2016 00:00:00,  0.43
13/03/2016 00:00:00,  0.40
14/03/2016 00:00:00,  0.52
15/03/2016 00:00:00,  0.72
16/03/2016 00:00:00,  0.78
17/03/2016 00:00:00,  0.79
18/03/2016 00:00:00,  0.75
19/03/2016 00:00:00,  0.83
20/03/2016 00:00:00,  0.93
21/03/2016 00:00:00,  0.88
22/03/2016 00:00:00,  1.02
23/03/2016 00:00:00,  1.16
24/03/2016 00:00:00,  1.10
25/03/2016 00:00:00,  1.04
26/03/2016 00:00:00,  0.97
27/03/2016 00:00:00,  0.91
28/03/2016 00:00:00,  0.84
29/03/2016 00:00:00,  0.77
30/03/2016 00:00:00,  0.79
31/03/2016 00:00:00,  0.72
01/04/2016 00:00:00,  1.28
02/04/2016 00:00:00,  1.13
03/04/2016 00:00:00,  1.00
04/04/2016 00:00:00,  0.89
05/04/2016 00:00:00,  0.80
06/04/2016 00:00:00,  0.72
07/04/2016 00:00:00,  0.64
08/04/2016 00:00:00,  0.57
09/04/2016 00:00:00,  0.51
10/04/2016 00:00:00,  0.46
11/04/2016 00:00:00,  0.41
12/04/2016 00:00:00,  0.36
13/04/2016 00:00:00,  0.32
14/04/2016 00:00:00,  0.29
15/04/2016 00:00:00,  0.26
16/04/2016 00:00:00,  0.23
17/04/2016 00:00:00,  0.21
18/04/2016 00:00:00,  0.18
19/04/2016 00:00:00,  0.16
20/04/2016 00:00:00,  0.14
21/04/2016 00:00:00,  0.12
22/04/2016 00:00:00,  0.10
23/04/2016 00:00:00,  0.08
24/04/2016 00:00:00,  0.07
25/04/2016 00:00:00,  0.06
26/04/2016 00:00:00,  0.05
27/04/2016 00:00:00,  0.04
28/04/2016 00:00:00,  0.03
29/04/2016 00:00:00,  0.02
30/04/2016 00:00:00,  0.02
01/05/2016 00:00:00,  0.02
02/05/2016 00:00:00,  0.01
03/05/2016 00:00:00,  0.01
04/05/2016 00:00:00,  0.00
05/05/2016 00:00:00,  0.00
06/05/2016 00:00:00,  0.00
07/05/2016 00:00:00,  0.00
08/05/2016 00:00:00,  0.00
09/05/2016 00:00:00,  0.00
10/05/2016 00:00:00,  0.03
11/05/2016 00:00:00,  0.03
12/05/2016 00:00:00,  0.02
13/05/2016 00:00:00,  0.01
14/05/2016 00:00:00,  0.01
15/05/2016 00:00:00,  0.00
16/05/2016 00:00:00,  0.00
17/05/2016 00:00:00,  0.00
18/05/2016 00:00:00,  0.00
19/05/2016 00:00:00,  0.00
20/05/2016 00:00:00,  0.00
21/05/2016 00:00:00,  0.00
22/05/2016 00:00:00,  0.00
23/05/2016 00:00:00,  0.00
24/05/2016 00:00:00,  0.00
25/05/2016 00:00:00,  0.00
26/05/2016 00:00:00,  0.00
27/05/2016 00:00:00,  0.00
28/05/2016 00:00:00,  0.00
29/05/2016 00:00:00,  0.00
30/05/2016 00:00:00,  0.00
31/05/2016 00:00:00,  0.00
01/06/2016 00:00:00,  0.00
02/06/2016 00:00:00,  0.00
03/06/2016 00:00:00,  0.00
04/06/2016 00:00:00,  0.00
05/06/2016 00:00:00,  0.00
06/06/2016 00:00:00,  0.00
07/06/2016 00:00:00,  0.00
08/06/2016 00:00:00,  0.00
09/06/2016 00:00:00,  0.00
10/06/2016 00:00:00,  0.00
11/06/2016 00:00:00,  0.00
12/06/2016 00:00:00,  0.00
13/06/2016 00:00:00,  0.00
14/06/2016 00:00:00,  0.00
15/06/2016 00:00:00,  0.00
16/06/2016 00:00:00,  0.00
17/06/2016 00:00:00,  0.00
18/06/2016 00:00:00,  0.00
19/06/2016 00:00:00,  0.00
20/06/2016 00:00:00,  0.00
21/06/2016 00:00:00,  0.00
22/06/2016 00:00:00,  0.00
23/06/2016 00:00:00,  0.00
24/06/2016 00:00:00,  0.00
25/06/2016 00:00:00,  0.00
26/06/2016 00:00:00,  0.00
27/06/2016 00:00:00,  0.00
28/06/2016 00:00:00,  0.00
29/06/2016 00:00:00,  0.00
30/06/2016 00:00:00,  0.00
01/07/2016 00:00:00,  0.00
02/07/2016 00:00:00,  0.00
03/07/2016 00:00:00,  0.00
04/07/2016 00:00:00,  0.00
05/07/2016 00:00:00,  0.00
06/07/2016 00:00:00,  0.00
07/07/2016 00:00:00,  0.00
08/07/2016 00:00:00,  0.00
09/07/2016 00:00:00,  0.00
10/07/2016 00:00:00,  0.00
11/07/2016 00:00:00,  0.00
12/07/2016 00:00:00,  0.00
13/07/2016 00:00:00,  0.00
14/07/2016 00:00:00,  0.00
15/07/2016 00:00:00,  0.00
16/07/2016 00:00:00,  0.00
17/07/2016 00:00:00,  0.00
18/07/2016 00:00:00,  0.00
19/07/2016 00:00:00,  0.00
20/07/2016 00:00:00,  0.00
21/07/2016 00:00:00,  0.00
22/07/2016 00:00:00,  0.00
23/07/2016 00:00:00,  0.00
24/07/2016 00:00:00,  0.00
25/07/2016 00:00:00,  0.00
26/07/2016 00:00:00,  0.00
27/07/2016 00:00:00,  0.00
28/07/2016 00:00:00,  0.00
29/07/2016 00:00:00,  0.00
30/07/2016 00:00:00,  0.00
31/07/2016 00:00:00,  0.00
01/08/2016 00:00:00,  0.00
02/08/2016 00:00:00,  0.00
03/08/2016 00:00:00,  0.00
04/08/2016 00:00:00,  0.00
05/08/2016 00:00:00,  0.00
06/08/2016 00:00:00,  0.00
07/08/2016 00:00:00,  0.00
08/08/2016 00:00:00,  0.00
09/08/2016 00:00:00,  0.00
10/08/2016 00:00:00,  0.00
11/08/2016 00:00:00,  0.00
12/08/2016 00:00:00,  0.00
13/08/2016 00:00:00,  0.00
14/08/2016 00:00:00,  0.00
15/08/2016 00:00:00,  0.00
16/08/2016 00:00:00,  0.00
17/08/2016 00:00:00,  0.00
18/08/2016 00:00:00,  0.00
19/08/2016 00:00:00,  0.00
20/08/2016 00:00:00,  0.00
21/08/2016 00:00:00,  0.00
22/08/2016 00:00:00,  0.00
23/08/2016 00:00:00,  0.00
24/08/2016 00:00:00,  0.00
25/08/2016 00:00:00,  0.00
26/08/2016 00:00:00,  0.00
27/08/2016 00:00:00,  0.00
28/08/2016 00:00:00,  0.00
29/08/2016 00:00:00,  0.00
30/08/2016 00:00:00,  0.00
31/08/2016 00:00:00,  0.00
01/09/2016 00:00:00,  0.00
02/09/2016 00:00:00,  0.00
03/09/2016 00:00:00,  0.00
04/09/2016 00:00:00,  0.00
05/09/2016 00:00:00,  0.00
06/09/2016 00:00:00,  0.00
07/09/2016 00:00:00,  0.00
08/09/2016 00:00:00,  0.00
09/09/2016 00:00:00,  0.00
10/09/2016 00:00:00,  0.00
11/09/2016 00:00:00,  0.00
12/09/2016 00:00:00,  0.00
13/09/2016 00:00:00,  0.00
14/09/2016 00:00:00,  0.00
15/09/2016 00:00:00,  0.00
16/09/2016 00:00:00,  0.00
17/09/2016 00:00:00,  0.00
18/09/2016 00:00:00,  0.00
19/09/2016 00:00:00,  0.00
20/09/2016 00:00:00,  0.00
21/09/2016 00:00:00,  0.00
22/09/2016 00:00:00,  0.00
23/09/2016 00:00:00,  0.00
24/09/2016 00:00:00,  0.00
25/09/2016 00:00:00,  0.00
26/09/2016 00:00:00,  0.00
27/09/2016 00:00:00,  0.00
28/09/2016 00:00:00,  0.00
29/09/2016 00:00:00,  0.00
30/09/2016 00:00:00,  0.00
01/10/2016 00:00:00,  0.00
02/10/2016 00:00:00,  0.00
03/10/2016 00:00:00,  0.00
04/10/2016 00:00:00,  0.00
05/10/2016 00:00:00,  0.00
06/10/2016 00:00:00,  0.00
07/10/2016 00:00:00,  0.00
08/10/2016 00:00:00,  0.00
09/10/2016 00:00:00,  0.00
10/10/2016 00:00:00,  0.00
11/10/2016 00:00:00,  0.00
12/10/2016 00:00:00,  0.00
13/10/2016 00:00:00,  0.00
14/10/2016 00:00:00,  0.00
15/10/2016 00:00:00,  0.00
16/10/2016 00:00:00,  0.00
17/10/2016 00:00:00,  0.00
18/10/2016 00:00:00,  0.00
19/10/2016 00:00:00,  0.00
20/10/2016 00:00:00,  0.00
21/10/2016 00:00:00,  0.00
22/10/2016 00:00:00,  0.00
23/10/2016 00:00:00,  0.00
24/10/2016 00:00:00,  0.00
25/10/2016 00:00:00,  0.00
26/10/2016 00:00:00,  0.00
27/10/2016 00:00:00,  0.00
28/10/2016 00:00:00,  0.00
29/10/2016 00:00:00,  0.00
30/10/2016 00:00:00,  0.00
31/10/2016 00:00:00,  0.00
01/11/2016 00:00:00,  0.00
02/11/2016 00:00:00,  0.00
03/11/2016 00:00:00,  0.00
04/11/2016 00:00:00,  0.00
05/11/2016 00:00:00,  0.00
06/11/2016 00:00:00,  0.00
07/11/2016 00:00:00,  0.00
08/11/2016 00:00:00,  0.00
09/11/2016 00:00:00,  0.00
10/11/2016 00:00:00,  0.00
11/11/2016 00:00:00,  0.00
12/11/2016 00:00:00,  0.00
13/11/2016 00:00:00,  0.00
14/11/2016 00:00:00,  0.00
15/11/2016 00:00:00,  0.00
16/11/2016 00:00:00,  0.00
17/11/2016 00:00:00,  0.00
18/11/2016 00:00:00,  0.00
19/11/2016 00:00:00,  0.00
20/11/2016 00:00:00,  0.00
21/11/2016 00:00:00,  0.00
22/11/2016 00:00:00,  0.00
23/11/2016 00:00:00,  0.00
24/11/2016 00:00:00,  0.00
25/11/2016 00:00:00,  0.00
26/11/2016 00:00:00,  0.00
27/11/2016 00:00:00,  0.00
28/11/2016 00:00:00,  0.00
29/11/2016 00:00:00,  0.00
30/11/2016 00:00:00,  0.00
01/12/2016 00:00:00,  0.00
02/12/2016 00:00:00,  0.00
03/12/2016 00:00:00,  0.00
04/12/2016 00:00:00,  0.00
05/12/2016 00:00:00,  0.00
06/12/2016 00:00:00,  0.00
07/12/2016 00:00:00,  0.00
08/12/2016 00:00:00,  0.00
09/12/2016 00:00:00,  0.00
10/12/2016 00:00:00,  0.00
11/12/2016 00:00:00,  0.00
12/12/2016 00:00:00,  0.00
13/12/2016 00:00:00,  0.00
14/12/2016 00:00:00,  0.00
15/12/2016 00:00:00,  0.00
16/12/2016 00:00:00,  0.00
17/12/2016 00:00:00,  0.00
18/12/2016 00:00:00,  0.00
19/12/2016 00:00:00,  0.00
20/12/2016 00:00:00,  0.00
21/12/2016 00:00:00,  0.00
22/12/2016 00:00:00,  0.00
23/12/2016 00:00:00,  0.00
24/12/2016 00:00:00,  0.00
25/12/2016 00:00:00,  0.00
26/12/2016 00:00:00,  0.00
27/12/2016 00:00:00,  0.00
28/12/2016 00:00:00,  0.00
29/12/2016 00:00:00,  0.00
30/12/2016 00:00:00,  0.00
31/12/2016 00:00:00,  0.06
01/01/2017 00:00:00,  0.85
